"Species","FishingEntityName","Year","Landed.Country","TaxonKey","LandedValue","Landings","ObservedPrice"
"Alfonsinos nei - Beryx spp","Portugal",2011,"Portugal",501129,4972,1,4972
"Alfonsinos nei - Beryx spp","Portugal",2011,"Spain",501129,117935,20,5896.75
"Alfonsinos nei - Beryx spp","Portugal",2012,"Spain",501129,3599,1,3599
"Alfonsinos nei - Beryx spp","Portugal",2013,"Portugal",501129,6930,1,6930
"Alfonsinos nei - Beryx spp","Spain",2007,"France",501129,1260,1,1260
"Alfonsinos nei - Beryx spp","Spain",2007,"Spain",501129,1024967,116,8835.9224137931
"Alfonsinos nei - Beryx spp","Spain",2008,"Spain",501129,1178751,151,7806.29801324503
"Alfonsinos nei - Beryx spp","Spain",2009,"Spain",501129,1043372,143,7296.30769230769
"Alfonsinos nei - Beryx spp","Spain",2010,"Spain",501129,746650,127,5879.13385826772
"Alfonsinos nei - Beryx spp","Spain",2011,"Spain",501129,915857,149,6146.69127516779
"Alfonsinos nei - Beryx spp","Spain",2012,"Spain",501129,413536,74,5588.32432432432
"Alfonsinos nei - Beryx spp","Spain",2013,"Spain",501129,209888,31,6770.58064516129
"Alfonsinos nei - Beryx spp","United Kingdom",2007,"Spain",501129,11442,1,11442
"Alfonsinos nei - Beryx spp","United Kingdom",2010,"Spain",501129,7961,1,7961
"Allis and twaid shads - Alosa alosa, A.fallax","France",2007,"France",500352,56666,16,3541.625
"Allis and twaid shads - Alosa alosa, A.fallax","France",2008,"France",500352,134742,52,2591.19230769231
"Allis and twaid shads - Alosa alosa, A.fallax","France",2009,"France",500352,28544,8,3568
"Allis and twaid shads - Alosa alosa, A.fallax","France",2010,"France",500352,351216.24,52.4,6702.6
"Allis and twaid shads - Alosa alosa, A.fallax","France",2011,"France",500352,11542,7,1648.85714285714
"Allis and twaid shads - Alosa alosa, A.fallax","France",2012,"France",500352,101079,30,3369.3
"Allis and twaid shads - Alosa alosa, A.fallax","France",2013,"France",500352,177852,43,4136.09302325581
"Allis and twaid shads - Alosa alosa, A.fallax","Greece",2011,"Greece",500352,1279100,1279,1000.07818608288
"Allis and twaid shads - Alosa alosa, A.fallax","Greece",2012,"Greece",500352,1298000,1298,1000
"Allis and twaid shads - Alosa alosa, A.fallax","Greece",2013,"Greece",500352,1317600,1318,999.696509863429
"Allis and twaid shads - Alosa alosa, A.fallax","Spain",2007,"Spain",500352,369986,175,2114.20571428571
"Allis and twaid shads - Alosa alosa, A.fallax","Spain",2008,"Spain",500352,320407,172,1862.83139534884
"Allis and twaid shads - Alosa alosa, A.fallax","Spain",2009,"Spain",500352,270156,164,1647.29268292683
"Allis and twaid shads - Alosa alosa, A.fallax","Spain",2010,"Spain",500352,383712,223,1720.68161434978
"Allis and twaid shads - Alosa alosa, A.fallax","Spain",2011,"Spain",500352,349222,153,2282.49673202614
"Allis and twaid shads - Alosa alosa, A.fallax","Spain",2012,"Spain",500352,357154,157,2274.86624203822
"Allis and twaid shads - Alosa alosa, A.fallax","Spain",2013,"Spain",500352,6176,10,617.6
"Allis and twaid shads - Alosa alosa, A.fallax","United Kingdom",2007,"United Kingdom",500352,1218,1,1218
"Allis and twaid shads - Alosa alosa, A.fallax","United Kingdom",2008,"United Kingdom",500352,667,1,667
"Allis and twaid shads - Alosa alosa, A.fallax","United Kingdom",2009,"United Kingdom",500352,824,2,412
"Allis and twaid shads - Alosa alosa, A.fallax","United Kingdom",2010,"United Kingdom",500352,1074,2,537
"Allis and twaid shads - Alosa alosa, A.fallax","United Kingdom",2011,"United Kingdom",500352,869,2,434.5
"Allis and twaid shads - Alosa alosa, A.fallax","United Kingdom",2012,"United Kingdom",500352,763,3,254.333333333333
"Allis and twaid shads - Alosa alosa, A.fallax","United Kingdom",2013,"United Kingdom",500352,589,1,589
"Allis shad - Alosa alosa","France",2009,"France",600101,515,1,515
"Allis shad - Alosa alosa","France",2010,"France",600101,1148.02,6.1,188.2
"Allis shad - Alosa alosa","France",2011,"France",600101,765,2,382.5
"Allis shad - Alosa alosa","France",2012,"France",600101,250,1,250
"Allis shad - Alosa alosa","France",2013,"France",600101,51366,10,5136.6
"Allis shad - Alosa alosa","Malta",2011,"Malta",600101,267197,51,5239.1568627451
"Allis shad - Alosa alosa","Netherlands",2013,"France",600101,323,1,323
"Allis shad - Alosa alosa","Portugal",2007,"Portugal",600101,168207,23,7313.34782608696
"Allis shad - Alosa alosa","Portugal",2008,"Portugal",600101,195090,30,6503
"Allis shad - Alosa alosa","Portugal",2009,"Portugal",600101,208550,43,4850
"Allis shad - Alosa alosa","Portugal",2010,"Portugal",600101,95152.2,14.4,6607.79166666667
"Allis shad - Alosa alosa","Portugal",2011,"Portugal",600101,134575,20,6728.75
"Allis shad - Alosa alosa","Portugal",2012,"Portugal",600101,132737,26,5105.26923076923
"Allis shad - Alosa alosa","Portugal",2013,"Portugal",600101,206597,72,2869.40277777778
"Alloteuthis spp","Portugal",2009,"Portugal",490010,124848,34,3672
"Alloteuthis spp","Portugal",2010,"Portugal",490010,259727.4,46.1,5634
"Alloteuthis spp","Portugal",2011,"Portugal",490010,481489,102,4720.48039215686
"Alloteuthis spp","Portugal",2012,"Portugal",490010,432996,89,4865.12359550562
"Alloteuthis spp","Portugal",2013,"Portugal",490010,461410,66,6991.06060606061
"Alloteuthis spp","Spain",2013,"Spain",490010,707921,31,22836.1612903226
"Amberjacks nei - Seriola spp","Ireland",2009,"Spain",500928,2765,1,2765
"Amberjacks nei - Seriola spp","Portugal",2007,"Portugal",500928,374285,103,3633.83495145631
"Amberjacks nei - Seriola spp","Portugal",2008,"Portugal",500928,36649,12,3054.08333333333
"Amberjacks nei - Seriola spp","Portugal",2008,"Spain",500928,1846,1,1846
"Amberjacks nei - Seriola spp","Portugal",2009,"Portugal",500928,75158,23,3267.73913043478
"Amberjacks nei - Seriola spp","Portugal",2009,"Spain",500928,4087,1,4087
"Amberjacks nei - Seriola spp","Portugal",2010,"Portugal",500928,25146.4,6.8,3698
"Amberjacks nei - Seriola spp","Portugal",2010,"Spain",500928,2918,1,2918
"Amberjacks nei - Seriola spp","Portugal",2011,"Portugal",500928,18064,5,3612.8
"Amberjacks nei - Seriola spp","Portugal",2011,"Spain",500928,2132,1,2132
"Amberjacks nei - Seriola spp","Portugal",2012,"Portugal",500928,7585,2,3792.5
"Amberjacks nei - Seriola spp","Portugal",2013,"Portugal",500928,3925,1,3925
"Amberjacks nei - Seriola spp","Spain",2007,"Spain",500928,234938,83,2830.57831325301
"Amberjacks nei - Seriola spp","Spain",2008,"Spain",500928,162761,58,2806.22413793103
"Amberjacks nei - Seriola spp","Spain",2009,"Spain",500928,235714,86,2740.86046511628
"Amberjacks nei - Seriola spp","Spain",2010,"Spain",500928,239880,83,2890.12048192771
"Amberjacks nei - Seriola spp","Spain",2011,"Spain",500928,309196,107,2889.68224299065
"Amberjacks nei - Seriola spp","Spain",2012,"Spain",500928,53520,17,3148.23529411765
"Amberjacks nei - Seriola spp","Spain",2013,"Spain",500928,37354,13,2873.38461538462
"American angler - Lophius americanus","France",2009,"France",600532,2668,1,2668
"American angler - Lophius americanus","Portugal",2007,"Spain",600532,30797,38,810.447368421053
"American plaice(=Long rough dab) - Hippoglossoides platessoides","Denmark",2007,"Denmark",604239,3579,7,511.285714285714
"American plaice(=Long rough dab) - Hippoglossoides platessoides","Denmark",2008,"Denmark",604239,8043,7,1149
"American plaice(=Long rough dab) - Hippoglossoides platessoides","Denmark",2009,"Denmark",604239,5936,5,1187.2
"American plaice(=Long rough dab) - Hippoglossoides platessoides","Denmark",2010,"Denmark",604239,6083,5,1216.6
"American plaice(=Long rough dab) - Hippoglossoides platessoides","Denmark",2011,"Denmark",604239,4641,4,1160.25
"American plaice(=Long rough dab) - Hippoglossoides platessoides","Denmark",2012,"Denmark",604239,3897,2,1948.5
"American plaice(=Long rough dab) - Hippoglossoides platessoides","Denmark",2013,"Denmark",604239,4584,3,1528
"American plaice(=Long rough dab) - Hippoglossoides platessoides","European Free Trade Association (CH, IS, LI, NO)",1998,"Norway",604239,6625,21,315.47619047619
"American plaice(=Long rough dab) - Hippoglossoides platessoides","European Free Trade Association (CH, IS, LI, NO)",1999,"Norway",604239,1158,12,96.5
"American plaice(=Long rough dab) - Hippoglossoides platessoides","European Free Trade Association (CH, IS, LI, NO)",2001,"Iceland",604239,2015138,2902,694.39627842867
"American plaice(=Long rough dab) - Hippoglossoides platessoides","European Free Trade Association (CH, IS, LI, NO)",2002,"Iceland",604239,2177775,2964,734.741902834008
"American plaice(=Long rough dab) - Hippoglossoides platessoides","European Free Trade Association (CH, IS, LI, NO)",2003,"Iceland",604239,1515055,2303,657.86148501954
"American plaice(=Long rough dab) - Hippoglossoides platessoides","European Free Trade Association (CH, IS, LI, NO)",2004,"Iceland",604239,1144098,1671,684.678635547576
"American plaice(=Long rough dab) - Hippoglossoides platessoides","European Free Trade Association (CH, IS, LI, NO)",2005,"Iceland",604239,511759,689,742.756168359942
"American plaice(=Long rough dab) - Hippoglossoides platessoides","European Free Trade Association (CH, IS, LI, NO)",2006,"Iceland",604239,314192,514,611.268482490272
"American plaice(=Long rough dab) - Hippoglossoides platessoides","European Free Trade Association (CH, IS, LI, NO)",2007,"Iceland",604239,196771,326,603.592024539877
"American plaice(=Long rough dab) - Hippoglossoides platessoides","European Free Trade Association (CH, IS, LI, NO)",2008,"Iceland",604239,109263,261,418.632183908046
"American plaice(=Long rough dab) - Hippoglossoides platessoides","European Free Trade Association (CH, IS, LI, NO)",2009,"Denmark",604239,3504,3,1168
"American plaice(=Long rough dab) - Hippoglossoides platessoides","European Free Trade Association (CH, IS, LI, NO)",2009,"Iceland",604239,127087,273,465.520146520147
"American plaice(=Long rough dab) - Hippoglossoides platessoides","European Free Trade Association (CH, IS, LI, NO)",2010,"Denmark",604239,2378,2,1189
"American plaice(=Long rough dab) - Hippoglossoides platessoides","European Free Trade Association (CH, IS, LI, NO)",2010,"Iceland",604239,94265,212,444.646226415094
"American plaice(=Long rough dab) - Hippoglossoides platessoides","European Free Trade Association (CH, IS, LI, NO)",2011,"Denmark",604239,2220,1,2220
"American plaice(=Long rough dab) - Hippoglossoides platessoides","European Free Trade Association (CH, IS, LI, NO)",2011,"Iceland",604239,89287,169,528.325443786982
"American plaice(=Long rough dab) - Hippoglossoides platessoides","European Free Trade Association (CH, IS, LI, NO)",2012,"Iceland",604239,53028,134,395.731343283582
"American plaice(=Long rough dab) - Hippoglossoides platessoides","European Free Trade Association (CH, IS, LI, NO)",2012,"Norway",604239,181,4,45.25
"American plaice(=Long rough dab) - Hippoglossoides platessoides","European Free Trade Association (CH, IS, LI, NO)",2013,"Denmark",604239,1228,1,1228
"American plaice(=Long rough dab) - Hippoglossoides platessoides","France",2008,"United Kingdom",604239,190,1,190
"American plaice(=Long rough dab) - Hippoglossoides platessoides","France",2011,"France",604239,13914,3,4638
"American plaice(=Long rough dab) - Hippoglossoides platessoides","France",2012,"France",604239,19548,5,3909.6
"American plaice(=Long rough dab) - Hippoglossoides platessoides","France",2013,"France",604239,34046,7,4863.71428571429
"American plaice(=Long rough dab) - Hippoglossoides platessoides","Germany (including ex-GDR from 1991)",2010,"Germany (until 1990 former territory of the FRG)",604239,6859,7,979.857142857143
"American plaice(=Long rough dab) - Hippoglossoides platessoides","Iceland",2001,"Iceland",604239,2015138,2902,694.39627842867
"American plaice(=Long rough dab) - Hippoglossoides platessoides","Iceland",2002,"Iceland",604239,2177775,2964,734.741902834008
"American plaice(=Long rough dab) - Hippoglossoides platessoides","Iceland",2003,"Iceland",604239,1515055,2303,657.86148501954
"American plaice(=Long rough dab) - Hippoglossoides platessoides","Iceland",2004,"Iceland",604239,1144098,1671,684.678635547576
"American plaice(=Long rough dab) - Hippoglossoides platessoides","Iceland",2005,"Iceland",604239,511759,689,742.756168359942
"American plaice(=Long rough dab) - Hippoglossoides platessoides","Iceland",2006,"Iceland",604239,314192,514,611.268482490272
"American plaice(=Long rough dab) - Hippoglossoides platessoides","Iceland",2007,"Iceland",604239,196771,326,603.592024539877
"American plaice(=Long rough dab) - Hippoglossoides platessoides","Iceland",2008,"Iceland",604239,109263,261,418.632183908046
"American plaice(=Long rough dab) - Hippoglossoides platessoides","Iceland",2009,"Iceland",604239,127087,273,465.520146520147
"American plaice(=Long rough dab) - Hippoglossoides platessoides","Iceland",2010,"Iceland",604239,94265,212,444.646226415094
"American plaice(=Long rough dab) - Hippoglossoides platessoides","Iceland",2011,"Iceland",604239,89287,169,528.325443786982
"American plaice(=Long rough dab) - Hippoglossoides platessoides","Iceland",2012,"Iceland",604239,53028,134,395.731343283582
"American plaice(=Long rough dab) - Hippoglossoides platessoides","Norway",1998,"Norway",604239,6625,21,315.47619047619
"American plaice(=Long rough dab) - Hippoglossoides platessoides","Norway",1999,"Norway",604239,1158,12,96.5
"American plaice(=Long rough dab) - Hippoglossoides platessoides","Norway",2009,"Denmark",604239,3504,3,1168
"American plaice(=Long rough dab) - Hippoglossoides platessoides","Norway",2010,"Denmark",604239,2378,2,1189
"American plaice(=Long rough dab) - Hippoglossoides platessoides","Norway",2011,"Denmark",604239,2220,1,2220
"American plaice(=Long rough dab) - Hippoglossoides platessoides","Norway",2012,"Norway",604239,181,4,45.25
"American plaice(=Long rough dab) - Hippoglossoides platessoides","Norway",2013,"Denmark",604239,1228,1,1228
"American plaice(=Long rough dab) - Hippoglossoides platessoides","Portugal",2007,"Spain",604239,96077,346,277.679190751445
"American plaice(=Long rough dab) - Hippoglossoides platessoides","Portugal",2008,"Spain",604239,129804,44,2950.09090909091
"American plaice(=Long rough dab) - Hippoglossoides platessoides","Portugal",2009,"Spain",604239,6508,3,2169.33333333333
"American plaice(=Long rough dab) - Hippoglossoides platessoides","Russian Federation",1999,"Norway",604239,1045,3,348.333333333333
"American plaice(=Long rough dab) - Hippoglossoides platessoides","Third countries",1999,"Norway",604239,1045,3,348.333333333333
"American plaice(=Long rough dab) - Hippoglossoides platessoides","United Kingdom",2011,"United Kingdom",604239,2927,2,1463.5
"American slipper-limpet - Crepidula fornicata","France",2010,"France",590242,15.1,15.1,1
"American slipper-limpet - Crepidula fornicata","France",2011,"France",590242,23623,8,2952.875
"American slipper-limpet - Crepidula fornicata","France",2012,"France",590242,34,34,1
"American slipper-limpet - Crepidula fornicata","France",2013,"France",590242,6,6,1
"Angelshark - Squatina squatina","France",2009,"France",600736,1388,1,1388
"Angelshark - Squatina squatina","France",2011,"France",600736,3495,1,3495
"Angelshark - Squatina squatina","France",2012,"France",600736,5814,1,5814
"Angelshark - Squatina squatina","Spain",2007,"Spain",600736,3827,2,1913.5
"Angelshark - Squatina squatina","Spain",2008,"Spain",600736,4970,2,2485
"Angelshark - Squatina squatina","Spain",2009,"Spain",600736,3940,2,1970
"Angelshark - Squatina squatina","Spain",2010,"Spain",600736,10600,10,1060
"Angelshark - Squatina squatina","Spain",2011,"Spain",600736,16025,11,1456.81818181818
"Angelshark - Squatina squatina","Spain",2012,"Spain",600736,146512,63,2325.5873015873
"Angelshark - Squatina squatina","Spain",2013,"Spain",600736,6460,4,1615
"Angelsharks, Sand devils, nei - Squatinidae","Portugal",2007,"Portugal",400015,1067,1,1067
"Angelsharks, Sand devils, nei - Squatinidae","Portugal",2008,"Portugal",400015,1482,1,1482
"Angelsharks, Sand devils, nei - Squatinidae","Portugal",2009,"Portugal",400015,980,1,980
"Angelsharks, Sand devils, nei - Squatinidae","Spain",2012,"Spain",400015,3264,1,3264
"Angler(=Monk) - Lophius piscatorius","Belgium",2007,"Denmark",600716,338330,34,9950.88235294118
"Angler(=Monk) - Lophius piscatorius","Belgium",2007,"France",600716,1312694,130,10097.6461538462
"Angler(=Monk) - Lophius piscatorius","Belgium",2008,"Denmark",600716,307682,30,10256.0666666667
"Angler(=Monk) - Lophius piscatorius","Belgium",2008,"France",600716,4355,1,4355
"Angler(=Monk) - Lophius piscatorius","Belgium",2009,"Denmark",600716,225952,25,9038.08
"Angler(=Monk) - Lophius piscatorius","Belgium",2010,"Denmark",600716,214365,28,7655.89285714286
"Angler(=Monk) - Lophius piscatorius","Belgium",2011,"Denmark",600716,270948,28,9676.71428571429
"Angler(=Monk) - Lophius piscatorius","Belgium",2012,"Denmark",600716,416662,46,9057.86956521739
"Angler(=Monk) - Lophius piscatorius","Belgium",2013,"Denmark",600716,192090,16,12005.625
"Angler(=Monk) - Lophius piscatorius","Denmark",1995,"Norway",600716,4701,2,2350.5
"Angler(=Monk) - Lophius piscatorius","Denmark",1996,"Norway",600716,23475,9,2608.33333333333
"Angler(=Monk) - Lophius piscatorius","Denmark",1997,"Norway",600716,134126,57,2353.08771929825
"Angler(=Monk) - Lophius piscatorius","Denmark",1998,"Norway",600716,51621,21,2458.14285714286
"Angler(=Monk) - Lophius piscatorius","Denmark",1999,"Norway",600716,85144,27,3153.48148148148
"Angler(=Monk) - Lophius piscatorius","Denmark",2007,"Denmark",600716,7140028,1320,5409.11212121212
"Angler(=Monk) - Lophius piscatorius","Denmark",2007,"Norway",600716,11310,4,2827.5
"Angler(=Monk) - Lophius piscatorius","Denmark",2008,"Denmark",600716,6625539,1274,5200.58006279435
