Species,Year,Pounds,Tonnes..ConvertPounds.,LandedValue,ObservedPrice,FishingEntityName,FishingEntityID,TaxonKey
"ANCHOVY, NORTHERN",1991,"8,968,942","4,068","651,311",160.0963597,USA,187,400454
"ANCHOVY, NORTHERN",1992,"2,569,622","1,166","223,735",191.9547865,USA,187,400454
"ANCHOVY, NORTHERN",2010,"2,803,420","1,272","562,602",442.4328486,USA,187,400454
"ANCHOVY, NORTHERN",1984,"6,368,619","2,889","405,087",140.2288257,USA,187,400454
"ANCHOVY, NORTHERN",1996,"9,931,832","4,505","700,432",155.4786904,USA,187,400454
"ANCHOVY, NORTHERN",2000,"26,085,198","11,832","1,445,486",122.1670288,USA,187,400454
"ANCHOVY, NORTHERN",1993,"4,414,941","2,003","477,913",238.64822,USA,187,400454
"ANCHOVY, NORTHERN",2003,"4,253,352","1,929","341,915",177.2234096,USA,187,400454
"ANCHOVY, NORTHERN",2002,"10,754,975","4,878","621,582",127.4157995,USA,187,400454
"ANCHOVY, NORTHERN",1997,"12,740,602","5,779","811,582",140.4354391,USA,187,400454
"ANCHOVY, NORTHERN",2005,"25,162,706","11,414","1,126,997",98.74148992,USA,187,400454
"ANCHOVY, NORTHERN",1985,"3,610,304","1,638","238,550",145.6699287,USA,187,400454
"ANCHOVY, NORTHERN",1989,"5,536,174","2,511","697,596",277.797613,USA,187,400454
"ANCHOVY, NORTHERN",1987,"3,234,795","1,467","309,471",210.9149938,USA,187,400454
"ANCHOVY, NORTHERN",1990,"7,184,014","3,259","625,228",191.8693077,USA,187,400454
"ANCHOVY, NORTHERN",2009,"7,669,576","3,479","506,306",145.5378578,USA,187,400454
"ANCHOVY, NORTHERN",2007,"23,239,138","10,541","1,136,547",107.8205752,USA,187,400454
ANGELFISHES,1974,"11,100",5,974,193.4506697,USA,187,400460
ANGELFISHES,1966,"12,000",5,599,110.0474125,USA,187,400460
ANGELFISHES,1967,"18,300",8,837,100.8343789,USA,187,400460
ANGELFISHES,1965,"9,200",4,517,123.890206,USA,187,400460
ANGELFISHES,2002,317,0,254,1766.479956,USA,187,400460
ANGELFISHES,1993,"2,301",1,722,691.7590321,USA,187,400460
ANGELFISHES,1972,"9,300",4,601,142.4707737,USA,187,400460
ANGELFISHES,1981,"18,411",8,"2,843",340.4346377,USA,187,400460
ANGELFISHES,1984,"8,655",4,"2,005",510.7184699,USA,187,400460
ANGELFISHES,1970,"17,300",8,749,95.44869039,USA,187,400460
ANGELFISHES,1975,"9,100",4,"1,031",249.7764751,USA,187,400460
ANGELFISHES,1978,"5,449",2,492,199.0593375,USA,187,400460
ANGELFISHES,1980,"4,334",2,583,296.5609111,USA,187,400460
ANGELFISHES,1982,"4,505",2,735,359.6887074,USA,187,400460
ANGELFISHES,1992,"8,738",4,"1,898",478.8708785,USA,187,400460
ANGELFISHES,1997,91,0,38,920.6116443,USA,187,400460
ANGELFISHES,1983,"5,726",3,"1,155",444.6977171,USA,187,400460
ANGELFISHES,1995,218,0,92,930.3911982,USA,187,400460
ANGELFISHES,1979,"4,258",2,592,306.5139953,USA,187,400460
ANGELFISHES,1991,"11,545",5,"4,046",772.6204528,USA,187,400460
ANGELFISHES,1973,"15,000",7,"1,343",197.3872121,USA,187,400460
ANGELFISHES,1959,500,0,25,110.2311311,USA,187,400460
ANGELFISHES,2003,282,0,202,1579.197765,USA,187,400460
ANGELFISHES,1977,"9,100",4,869,210.5293471,USA,187,400460
ANGELFISHES,1999,124,0,124,2204.622622,USA,187,400460
ANGELFISHES,1994,"2,318",1,661,628.6693499,USA,187,400460
ANGELFISHES,1969,"11,800",5,602,112.4731202,USA,187,400460
ANGELFISHES,1971,"9,900",4,501,111.567266,USA,187,400460
ANGELFISHES,1976,"12,100",5,"1,079",196.5940338,USA,187,400460
ANGELFISHES,1968,"14,600",7,591,89.24191572,USA,187,400460
ANGELFISHES,1985,"9,300",4,"2,927",693.8634854,USA,187,400460
ARCTIC CHAR,1973,"14,600",7,"1,700",256.7026341,USA,187,600247
ARCTIC CHAR,1966,"25,300",11,"5,000",435.6961703,USA,187,600247
ARCTIC CHAR,1970,"9,100",4,"1,456",352.7396195,USA,187,600247
ARCTIC CHAR,1975,"2,800",1,725,570.839786,USA,187,600247
ARCTIC CHAR,1969,"6,600",3,740,247.1849606,USA,187,600247
ARCTIC CHAR,1972,"61,300",28,"9,812",352.8834774,USA,187,600247
ARCTIC CHAR,1976,"10,100",5,"2,537",553.7750091,USA,187,600247
ARCTIC CHAR,1967,"5,300",2,"1,051",437.1808256,USA,187,600247
ARCTIC CHAR,1971,"29,300",13,"4,692",353.0405919,USA,187,600247
ARCTIC CHAR,1974,"102,500",46,"32,789",705.2426453,USA,187,600247
ARCTIC CHAR,1977,"3,800",2,"1,136",659.0661312,USA,187,600247
ARCTIC CHAR,1968,"4,400",2,"1,000",501.0505959,USA,187,600247
ARGENTINES,2008,"2,404",1,"1,671",1532.414476,USA,187,500147
ARGENTINES,2004,"2,787",1,873,690.576085,USA,187,500147
ARGENTINES,1968,"4,000",2,476,262.350092,USA,187,500147
ARGENTINES,1999,10,0,28,6172.943341,USA,187,500147
ARGENTINES,2007,"18,905",9,"7,078",825.4069779,USA,187,500147
ARGENTINES,1950,"4,900",2,"1,168",525.5100454,USA,187,500147
ARGENTINES,1953,"70,800",32,"4,006",124.7417828,USA,187,500147
ATKA MACKEREL,2003,"99,542,416","45,152","3,022,226",66.93496175,USA,187,604037
ATKA MACKEREL,2004,"108,423,041","49,180","10,795,333",219.5071741,USA,187,604037
ATKA MACKEREL,1991,"56,587,671","25,668","7,072,817",275.5528207,USA,187,604037
ATKA MACKEREL,1998,"112,870,724","51,197","7,368,722",143.9279438,USA,187,604037
ATKA MACKEREL,2009,"156,887,348","71,163","26,731,817",375.642582,USA,187,604037
ATKA MACKEREL,1988,"4,440,828","2,014","260,728",129.4368633,USA,187,604037
ATKA MACKEREL,2006,"130,814,167","59,336","15,702,548",264.6364177,USA,187,604037
ATKA MACKEREL,2005,"129,482,451","58,732","14,892,866",253.5721948,USA,187,604037
ATKA MACKEREL,1999,"113,395,523","51,435","5,669,776",110.2311282,USA,187,604037
ATKA MACKEREL,1992,"131,645,267","59,713","14,777,892",247.4807925,USA,187,604037
ATKA MACKEREL,1993,"113,125,725","51,313","13,808,345",269.1005053,USA,187,604037
ATKA MACKEREL,1989,"40,660,552","18,443","1,709,544",92.69179069,USA,187,604037
ATKA MACKEREL,2010,"145,205,708","65,864","27,523,017",417.8752112,USA,187,604037
ATKA MACKEREL,2008,"127,029,380","57,620","19,522,782",338.8221437,USA,187,604037
ATKA MACKEREL,2002,"83,243,982","37,759","2,525,082",66.8739381,USA,187,604037
ATKA MACKEREL,2001,"125,874,157","57,096","1,709,646",29.94359078,USA,187,604037
ATKA MACKEREL,2000,"98,308,034","44,592","8,847,723",198.4160346,USA,187,604037
ATKA MACKEREL,1996,"193,719,347","87,870","10,750,923",122.3508566,USA,187,604037
ATKA MACKEREL,1995,"148,804,134","67,496","22,320,194",330.6870804,USA,187,604037
ATKA MACKEREL,1987,"273,505",124,"57,539",463.8005925,USA,187,604037
ATKA MACKEREL,1997,"130,435,632","59,165","6,957,008",117.5873263,USA,187,604037
ATKA MACKEREL,1994,"137,890,326","62,546","20,683,142",330.6868877,USA,187,604037
ATKA MACKEREL,2007,"126,961,042","57,589","14,253,016",247.4973504,USA,187,604037
ATKA MACKEREL,1990,"49,081,510","22,263","6,577,522",295.4463666,USA,187,604037
ATKA MACKEREL,1984,"69,003",31,"11,644",372.0218803,USA,187,604037
ATKA MACKEREL,1986,"8,560",4,"1,801",463.8464185,USA,187,604037
AUSTRALIAN ROCKLING,2007,"7,534",3,"4,495",1315.340946,USA,187,600482
AUSTRALIAN ROCKLING,2008,"1,468",1,"1,255",1884.742092,USA,187,600482
BALLYHOO,2006,"1,030,683",468,"807,559",1727.362186,USA,187,601059
BALLYHOO,1982,"137,484",62,"57,455",921.3187916,USA,187,601059
BALLYHOO,1992,"964,035",437,"739,249",1690.566285,USA,187,601059
BALLYHOO,1968,"245,800",111,"38,515",345.4476822,USA,187,601059
BALLYHOO,2004,"650,747",295,"466,695",1581.085052,USA,187,601059
BALLYHOO,2007,"977,251",443,"785,213",1771.395826,USA,187,601059
BALLYHOO,1972,"367,000",166,"65,179",391.5397762,USA,187,601059
BALLYHOO,1977,"317,100",144,"106,308",739.1012983,USA,187,601059
BALLYHOO,1999,"869,487",394,"718,330",1821.357384,USA,187,601059
BALLYHOO,1955,"49,400",22,"4,940",220.4622622,USA,187,601059
BALLYHOO,1954,"10,100",5,"1,262",275.468688,USA,187,601059
BALLYHOO,1991,"1,378,764",625,"541,576",865.9717697,USA,187,601059
BALLYHOO,1983,"101,059",46,"41,872",913.4461891,USA,187,601059
BALLYHOO,2001,"828,762",376,"777,986",2069.551373,USA,187,601059
BALLYHOO,1958,"117,700",53,"16,478",308.6471671,USA,187,601059
BALLYHOO,1973,"440,600",200,"78,428",392.4288311,USA,187,601059
BALLYHOO,1974,"391,800",178,"83,364",469.0815729,USA,187,601059
BALLYHOO,2002,"999,649",453,"708,636",1562.823507,USA,187,601059
BALLYHOO,1994,"1,150,685",522,"714,093",1368.146436,USA,187,601059
BALLYHOO,1979,"279,847",127,"99,004",779.949251,USA,187,601059
BALLYHOO,1960,"66,100",30,"9,254",308.6471671,USA,187,601059
BALLYHOO,1976,"263,200",119,"80,816",676.9330616,USA,187,601059
BALLYHOO,1990,"1,089,475",494,"161,695",327.2002156,USA,187,601059
BALLYHOO,1996,"976,018",443,"588,452",1329.191256,USA,187,601059
BALLYHOO,1978,"414,811",188,"116,197",617.5596471,USA,187,601059
BALLYHOO,1957,"94,600",43,"9,536",222.2334178,USA,187,601059
BALLYHOO,1953,"7,800",4,780,220.4622622,USA,187,601059
BALLYHOO,1993,"1,220,108",553,"579,230",1046.615186,USA,187,601059
BALLYHOO,2003,"1,081,364",490,"739,625",1507.904837,USA,187,601059
BALLYHOO,1987,"936,717",425,"591,298",1391.657189,USA,187,601059
BALLYHOO,1998,"1,265,508",574,"889,112",1548.908761,USA,187,601059
BALLYHOO,1964,"917,000",416,"128,825",309.7170221,USA,187,601059
BALLYHOO,1969,"361,100",164,"62,126",379.2976599,USA,187,601059
BALLYHOO,1961,"65,200",30,"9,128",308.6471671,USA,187,601059
BALLYHOO,1965,"97,500",44,"13,658",308.8280592,USA,187,601059
BALLYHOO,1975,"383,500",174,"86,487",497.1869536,USA,187,601059
BALLYHOO,1980,"483,594",219,"184,443",840.8442004,USA,187,601059
BALLYHOO,2000,"936,586",425,"837,218",1970.721047,USA,187,601059
BALLYHOO,1971,"293,600",133,"56,439",423.796649,USA,187,601059
BALLYHOO,1995,"1,315,508",597,"811,342",1359.705093,USA,187,601059
BALLYHOO,1966,"96,800",44,"13,728",312.6555718,USA,187,601059
BALLYHOO,1959,"123,000",56,"17,220",308.6471671,USA,187,601059
BALLYHOO,1962,"44,100",20,"6,262",313.046414,USA,187,601059
BALLYHOO,1989,"1,044,964",474,"238,331",502.8210676,USA,187,601059
BALLYHOO,2008,"763,917",347,"633,611",1828.566643,USA,187,601059
BALLYHOO,1986,"836,598",379,"446,210",1175.863031,USA,187,601059
BALLYHOO,1997,"825,631",374,"583,323",1557.605131,USA,187,601059
BALLYHOO,1967,"141,200",64,"20,527",320.4977943,USA,187,601059
BALLYHOO,1952,"4,000",2,440,242.5084884,USA,187,601059
BALLYHOO,1988,"1,051,260",477,"571,771",1199.074711,USA,187,601059
BALLYHOO,1985,"365,330",166,"161,598",975.1802656,USA,187,601059
BALLYHOO,2005,"669,016",303,"439,458",1448.155273,USA,187,601059
BALLYHOO,2010,"1,119,089",508,"814,746",1605.062209,USA,187,601059
BALLYHOO,1970,"426,200",193,"81,727",422.7526819,USA,187,601059
BALLYHOO,2009,"1,048,810",476,"816,540",1716.385766,USA,187,601059
BALLYHOO,1956,"216,300",98,"21,630",220.4622622,USA,187,601059
BALLYHOO,1963,"81,600",37,"12,240",330.6933933,USA,187,601059
BALLYHOO,1981,"401,321",182,"167,230",918.6637157,USA,187,601059
"BARRACUDA, PACIFIC",1988,"137,962",63,"112,934",1804.677021,USA,187,400360
"BARRACUDA, PACIFIC",1996,"389,379",177,"156,269",884.7785127,USA,187,400360
"BARRACUDA, PACIFIC",2006,"56,178",25,"39,466",1548.784869,USA,187,400360
"BARRACUDA, PACIFIC",2000,"177,109",80,"92,353",1149.594391,USA,187,400360
"BARRACUDA, PACIFIC",1982,"73,534",33,"58,944",1767.199878,USA,187,400360
"BARRACUDA, PACIFIC",1999,"202,747",92,"123,977",1348.09639,USA,187,400360
"BARRACUDA, PACIFIC",1986,"56,182",25,"53,000",2079.758623,USA,187,400360
"BARRACUDA, PACIFIC",2009,"105,680",48,"65,544",1367.333319,USA,187,400360
"BARRACUDA, PACIFIC",1993,"109,757",50,"76,345",1533.495942,USA,187,400360
"BARRACUDA, PACIFIC",1981,"67,780",31,"50,433",1640.391453,USA,187,400360
"BARRACUDA, PACIFIC",1989,"133,322",60,"94,960",1570.265704,USA,187,400360
"BARRACUDA, PACIFIC",2010,"40,590",18,"27,981",1519.772003,USA,187,400360
"BARRACUDA, PACIFIC",2008,"22,162",10,"15,945",1586.170368,USA,187,400360
"BARRACUDA, PACIFIC",1994,"306,131",139,"138,296",995.9477809,USA,187,400360
"BARRACUDA, PACIFIC",2005,"78,942",36,"56,132",1567.605039,USA,187,400360
"BARRACUDA, PACIFIC",1995,"305,457",139,"138,978",1003.067675,USA,187,400360
"BARRACUDA, PACIFIC",2004,"58,234",26,"45,415",1719.320953,USA,187,400360
"BARRACUDA, PACIFIC",2002,"86,640",39,"61,373",1561.684028,USA,187,400360
"BARRACUDA, PACIFIC",1997,"145,387",66,"82,496",1250.954678,USA,187,400360
"BARRACUDA, PACIFIC",1991,"341,546",155,"144,217",930.8967479,USA,187,400360
"BARRACUDA, PACIFIC",1990,"169,931",77,"97,908",1270.222571,USA,187,400360
"BARRACUDA, PACIFIC",2007,"90,122",41,"60,812",1487.622455,USA,187,400360
"BARRACUDA, PACIFIC",1998,"131,104",59,"76,626",1288.529816,USA,187,400360
"BARRACUDA, PACIFIC",1992,"81,177",37,"58,974",1601.628719,USA,187,400360
"BARRACUDA, PACIFIC",1984,"28,660",13,"25,731",1979.31419,USA,187,400360
"BARRACUDA, PACIFIC",2003,"81,114",37,"50,731",1378.83362,USA,187,400360
"BARRACUDA, PACIFIC",1987,"113,278",51,"104,735",2038.358289,USA,187,400360
"BARRACUDA, PACIFIC",2001,"157,892",72,"80,525",1124.358654,USA,187,400360
"BARRACUDA, PACIFIC",1985,"68,031",31,"62,227",2016.537342,USA,187,400360
"BARRACUDA, PACIFIC",1983,"21,275",10,"17,510",1814.474365,USA,187,400360
BARRACUDAS,1951,"2,182,600",990,"360,534",364.1718191,USA,187,400360
BARRACUDAS,1988,194,0,68,772.7543211,USA,187,400360
BARRACUDAS,1976,"164,900",75,"67,288",899.6036809,USA,187,400360
BARRACUDAS,1993,"101,307",46,"26,906",585.5229773,USA,187,400360
BARRACUDAS,1972,"19,600",9,"5,179",582.5377836,USA,187,400360
BARRACUDAS,1986,234,0,138,1300.162059,USA,187,400360
BARRACUDAS,1955,"1,157,900",525,"177,879",338.6787005,USA,187,400360
BARRACUDAS,1971,"19,300",9,"5,825",665.3848069,USA,187,400360
BARRACUDAS,2000,"125,855",57,"83,379",1460.563582,USA,187,400360
BARRACUDAS,2003,"155,150",70,"103,805",1475.029657,USA,187,400360
BARRACUDAS,1967,"313,800",142,"50,486",354.6927269,USA,187,400360
BARRACUDAS,1956,"768,000",348,"134,991",387.5054848,USA,187,400360
BARRACUDAS,2004,"150,804",68,"110,987",1622.532897,USA,187,400360
BARRACUDAS,2006,"136,242",62,"112,219",1815.890445,USA,187,400360
BARRACUDAS,1957,"691,300",314,"107,160",341.7436137,USA,187,400360
BARRACUDAS,1995,"160,489",73,"78,253",1074.954259,USA,187,400360
BARRACUDAS,1974,"36,800",17,"18,840",1128.670929,USA,187,400360
BARRACUDAS,2001,"134,375",61,"77,523",1271.880629,USA,187,400360
BARRACUDAS,1975,"59,000",27,"28,487",1064.459062,USA,187,400360
BARRACUDAS,1980,"74,631",34,"49,933",1475.036129,USA,187,400360
BARRACUDAS,1965,"363,300",165,"56,827",344.8447281,USA,187,400360
BARRACUDAS,1970,"25,200",11,"6,945",607.5834964,USA,187,400360
BARRACUDAS,1973,"37,700",17,"16,764",980.3260911,USA,187,400360
BARRACUDAS,1992,"37,378",17,"12,869",759.0370946,USA,187,400360
BARRACUDAS,1968,"141,900",64,"30,995",481.5523479,USA,187,400360
BARRACUDAS,1991,"18,724",8,"8,840",1040.84939,USA,187,400360
BARRACUDAS,1959,"1,162,100",527,"114,648",217.4989883,USA,187,400360
BARRACUDAS,1984,"5,724",3,"3,071",1182.808538,USA,187,400360
BARRACUDAS,1989,"1,271",1,376,652.1936316,USA,187,400360
BARRACUDAS,1978,"52,175",24,"27,359",1156.037764,USA,187,400360
BARRACUDAS,1952,"2,161,000",980,"334,037",340.7799754,USA,187,400360
BARRACUDAS,1953,"1,511,600",686,"243,957",355.8038641,USA,187,400360
BARRACUDAS,1996,"242,195",110,"123,545",1124.590111,USA,187,400360
BARRACUDAS,1997,"144,392",65,"64,634",986.8523086,USA,187,400360
BARRACUDAS,1960,"1,237,900",562,"139,850",249.0641196,USA,187,400360
BARRACUDAS,1998,"180,033",82,"91,311",1118.163316,USA,187,400360
BARRACUDAS,1966,"320,600",145,"56,580",389.0753211,USA,187,400360
BARRACUDAS,2005,"156,523",71,"111,991",1577.390492,USA,187,400360
BARRACUDAS,1958,"929,800",422,"115,687",274.3021911,USA,187,400360
BARRACUDAS,1985,"14,307",6,"8,581",1322.280472,USA,187,400360
BARRACUDAS,2007,"149,325",68,"134,718",1988.966016,USA,187,400360
BARRACUDAS,2002,"155,827",71,"102,172",1445.517802,USA,187,400360
BARRACUDAS,1950,"2,353,800","1,068","334,105",312.9303429,USA,187,400360
BARRACUDAS,1961,"718,800",326,"107,224",328.865409,USA,187,400360
BARRACUDAS,1962,"750,000",340,"110,075",323.5651135,USA,187,400360
BARRACUDAS,1979,"44,882",20,"26,394",1296.484325,USA,187,400360
BARRACUDAS,2009,"157,797",72,"145,854",2037.763886,USA,187,400360
BARRACUDAS,1954,"1,603,600",727,"234,922",322.9697902,USA,187,400360
BARRACUDAS,1977,"80,800",37,"37,651",1027.305029,USA,187,400360
BARRACUDAS,1982,"2,877",1,465,356.3258669,USA,187,400360
BARRACUDAS,1969,"75,100",34,"16,901",496.1428353,USA,187,400360
BARRACUDAS,1981,"4,123",2,508,271.6343177,USA,187,400360
BARRACUDAS,1999,"127,436",58,"84,552",1462.736212,USA,187,400360
BARRACUDAS,1964,"336,600",153,"55,075",360.7236806,USA,187,400360
BARRACUDAS,1994,"168,626",76,"63,081",824.72335,USA,187,400360
BARRACUDAS,2008,"131,700",60,"110,154",1843.94837,USA,187,400360
BARRACUDAS,1963,"380,800",173,"62,061",359.2990665,USA,187,400360
BARRACUDAS,2010,"165,265",75,"162,708",2170.512435,USA,187,400360
BARRACUDAS,1983,"1,068",0,188,388.0796376,USA,187,400360
BARRELFISH,2005,"13,918",6,"27,772",4399.107591,USA,187,603921
BARRELFISH,1993,"11,524",5,"11,254",2152.969714,USA,187,603921
BARRELFISH,2009,"26,765",12,"59,443",4896.29675,USA,187,603921
BARRELFISH,1992,"9,713",4,"8,767",1989.902865,USA,187,603921
BARRELFISH,2008,"14,709",7,"32,923",4934.583628,USA,187,603921
BARRELFISH,1998,"3,736",2,"6,273",3701.712448,USA,187,603921
BARRELFISH,1996,"13,127",6,"20,844",3500.659247,USA,187,603921
BARRELFISH,1997,"9,196",4,"16,120",3864.562491,USA,187,603921
BARRELFISH,1991,"15,711",7,"15,473",2171.225627,USA,187,603921
BARRELFISH,2001,"11,258",5,"19,580",3834.296583,USA,187,603921
BARRELFISH,2000,"8,014",4,"13,834",3805.683722,USA,187,603921
BARRELFISH,1994,"33,724",15,"43,837",2865.734844,USA,187,603921
BARRELFISH,1999,"9,377",4,"15,839",3723.90079,USA,187,603921
BARRELFISH,2002,"13,378",6,"21,655",3568.627813,USA,187,603921
BARRELFISH,2006,"14,361",7,"28,213",4331.106332,USA,187,603921
BARRELFISH,2010,"16,856",8,"39,333",5144.424631,USA,187,603921
BARRELFISH,1995,"8,922",4,"11,926",2946.909817,USA,187,603921
BARRELFISH,2003,"15,234",7,"28,278",4092.314461,USA,187,603921
BARRELFISH,2007,"24,501",11,"55,268",4973.065714,USA,187,603921
BARRELFISH,2004,"22,803",10,"44,238",4276.985289,USA,187,603921
"BASS, LONGTAIL",2007,422,0,417,2178.501501,USA,187,502682
"BASS, LONGTAIL",2008,294,0,314,2354.59695,USA,187,502682
"BASS, LONGTAIL",2004,995,0,970,2149.230094,USA,187,502682
"BASS, LONGTAIL",1997,"1,660",1,"1,911",2537.972187,USA,187,502682
"BASS, LONGTAIL",2002,514,0,493,2114.550491,USA,187,502682
"BASS, LONGTAIL",1994,"1,580",1,"1,695",2365.085661,USA,187,502682
"BASS, LONGTAIL",2009,227,0,269,2612.526367,USA,187,502682
"BASS, LONGTAIL",2000,"1,054",0,"1,047",2189.980916,USA,187,502682
"BASS, LONGTAIL",1999,"1,279",1,"1,298",2237.373075,USA,187,502682
"BASS, LONGTAIL",2001,595,0,571,2115.696667,USA,187,502682
"BASS, LONGTAIL",1996,534,0,640,2642.244341,USA,187,502682
"BASS, LONGTAIL",2005,658,0,675,2261.580957,USA,187,502682
"BASS, LONGTAIL",1995,835,0,926,2444.886884,USA,187,502682
"BASS, LONGTAIL",2006,462,0,444,2118.728234,USA,187,502682
"BASS, LONGTAIL",1998,538,0,591,2421.806635,USA,187,502682
"BASS, LONGTAIL",2003,743,0,719,2133.410047,USA,187,502682
"BASS, ROCK",2008,"2,653",1,"2,265",1882.197602,USA,187,400289
"BASS, ROCK",1955,"43,000",20,"5,736",294.0864037,USA,187,400289
"BASS, ROCK",2009,"1,427",1,854,1319.374716,USA,187,400289
"BASS, ROCK",2003,"1,529",1,"1,750",2523.276382,USA,187,400289
"BASS, ROCK",1994,"1,000",0,0,0,USA,187,400289
"BASS, ROCK",1956,"35,500",16,"5,132",318.7076985,USA,187,400289
"BASS, ROCK",2000,"2,181",1,"2,289",2313.79238,USA,187,400289
"BASS, ROCK",1951,"25,500",12,"3,218",278.2147293,USA,187,400289
"BASS, ROCK",2004,"1,111",1,995,1974.437002,USA,187,400289
"BASS, ROCK",1995,"1,000",0,0,0,USA,187,400289
"BASS, ROCK",1986,"7,000",3,"3,000",944.8382665,USA,187,400289
"BASS, ROCK",1999,"1,626",1,"1,665",2257.501024,USA,187,400289
"BASS, ROCK",1985,"6,000",3,"2,000",734.8742073,USA,187,400289
"BASS, ROCK",1960,"13,500",6,"1,989",324.8143996,USA,187,400289
"BASS, ROCK",1989,"3,000",1,"2,000",1469.748415,USA,187,400289
"BASS, ROCK",1990,"3,000",1,"2,000",1469.748415,USA,187,400289
"BASS, ROCK",1957,"20,500",9,"2,643",284.2350044,USA,187,400289
"BASS, ROCK",1991,"4,000",2,"2,000",1102.311311,USA,187,400289
"BASS, ROCK",1954,"40,100",18,"4,861",267.2486425,USA,187,400289
"BASS, ROCK",2006,"2,366",1,"2,108",1964.219986,USA,187,400289
"BASS, ROCK",1952,"21,000",10,"3,028",317.8855857,USA,187,400289
"BASS, ROCK",1959,"12,700",6,"1,689",293.1974495,USA,187,400289
"BASS, ROCK",1961,"18,300",8,"1,989",239.61718,USA,187,400289
"BASS, ROCK",1987,"4,000",2,"4,000",2204.622622,USA,187,400289
"BASS, ROCK",1953,"32,300",15,"4,423",301.8899646,USA,187,400289
"BASS, ROCK",1993,"2,000",1,0,0,USA,187,400289
"BASS, ROCK",2005,"1,985",1,"1,906",2116.881973,USA,187,400289
"BASS, ROCK",1958,"17,200",8,"2,000",256.3514677,USA,187,400289
"BASS, ROCK",2010,"1,434",1,"1,079",1658.847844,USA,187,400289
"BASS, ROCK",1992,"25,000",11,"5,000",440.9245244,USA,187,400289
"BASS, ROCK",1978,"3,700",2,919,547.5805918,USA,187,400289
"BASS, ROCK",2002,"2,417",1,"2,973",2711.767917,USA,187,400289
"BASS, ROCK",1997,"1,549",1,"1,699",2418.110933,USA,187,400289
"BASS, ROCK",2007,"2,870",1,"2,453",1884.299405,USA,187,400289
"BASS, ROCK",1998,190,0,310,3597.015857,USA,187,400289
"BASS, ROCK",2001,"2,000",1,"2,000",2204.622622,USA,187,400289
"BASS, ROCK",1996,"1,000",0,0,0,USA,187,400289
"BASS, ROCK",1950,"25,000",11,"3,555",313.4973368,USA,187,400289
