"TaxonKey","TaxonName","CommonName","TargetGrpNum","ISSCAAP","ClaCode","OrdCode","FamCode","GenCode","SpeCode"
502906,"Pseudorhombus","False diamond flounders",18,31,6,61,514,3700,NA
502996,"Acanthocybium","Wahoos",3,36,6,60,416,369,NA
503028,"Mycteroperca","Scamps, gags",17,33,6,60,289,4738,NA
503078,"Hydrolagus","Ghostsharks",21,38,3,3,25,7490,NA
503124,"Lepidorhombus","Megrims",23,31,6,61,515,5489,NA
503128,"Rhombosolea","Rhombosolid flounders",23,31,6,61,440,1120,NA
503152,"Pseudotolithus","African croakers",6,33,6,60,331,9197,NA
503328,"Notoscopelus","Lampfish",1,34,6,40,167,1728,NA
503456,"Parupeneus","Parupeneid goatfishes",17,33,6,60,332,2291,NA
503580,"Gymnocranius","Largeeye breams",17,33,6,60,328,3438,NA
503663,"Vimba","Vimba breams",5,11,6,30,122,9705,NA
503737,"Gnatholepis","Gnatholepid gobies",16,33,6,60,405,8004,NA
503990,"Bathylagus","Blacksmelts",7,23,6,35,84,4802,NA
504054,"Muraenolepis","Moray cods",14,32,6,44,179,3346,NA
504140,"Benthodesmus","Frostfishes",15,34,6,60,415,2673,NA
504212,"Liza","Mullets",2,33,6,63,359,9885,NA
504872,"Dissostichus","Toothfishes",12,33,6,60,382,6763,NA
504943,"Pterygotrigla","Latchets",5,34,6,59,266,2569,NA
505460,"Notolepis","Barracudinas",18,39,6,39,169,2048,NA
505469,"Rastrelliger","Indian mackerels",2,36,6,60,416,1042,NA
505577,"Hysteronotus","Hysteronotus",13,13,6,31,102,1637,NA
505586,"Anchoviella","Anchovies",1,35,6,28,454,9587,NA
505799,"Austroglossus","Soles",23,31,6,61,441,7350,NA
505897,"Anarhichas","Wolffishes",6,39,6,60,396,4140,NA
506253,"Coregonus","Whitefishes",2,23,6,36,76,7065,NA
507028,"Mulloidichthys","Soft goatfishes",17,33,6,60,332,10232,NA
507278,"Otolithoides","Tigertoothed croakers",6,33,6,60,331,4011,NA
507412,"Pennahia","Pennah croakers",14,33,6,60,331,10381,NA
507720,"Stolephorus","Garment anchovies",1,35,6,28,454,6287,NA
508042,"Valamugil","Indo-Pacific mullets",17,33,6,63,359,5707,NA
508343,"Rajella","Abyssal stingrays/skates",21,38,4,14,19,5565,NA
508611,"Bathyraja","Deepwater stingrays/skates",21,38,4,14,19,8903,NA
509125,"Sphoeroides","Puffers",18,33,6,62,448,4586,NA
509206,"Abudefduf","Sergeants",16,39,6,60,350,7803,NA
509207,"Acanthurus","Surgeonfishes",16,33,6,60,412,9710,NA
509232,"Thryssa","Thryssas",16,35,6,28,454,9432,NA
509274,"Torpedo","Torpedoes",21,38,4,13,18,5423,NA
509279,"Anguilla","Eels",6,22,6,26,49,9424,NA
509289,"Hemiramphus","Halfbeaks",2,39,6,51,475,5247,NA
509303,"Phycis","Gunnels, forkbeards",14,32,6,44,506,9236,NA
509309,"Sargocentron","Squirrelfishes",16,33,6,53,243,10547,NA
509366,"Trematomus","Rockcods",18,33,6,60,382,9349,NA
520007,"Pampus","Silver pomfrets",14,37,6,60,425,550,NA
590010,"Loligo","Common squids",25,57,901063,910267,901915,907848,NA
590011,"Sepia","Sepia cuttlefishes",25,57,901063,910264,901897,914767,NA
590013,"Octopus","Octopuses, pikas",25,57,901063,910263,901890,910736,NA
590014,"Crassostrea","Cupped oysters",29,53,901062,910253,901824,903275,NA
590024,"Eledone","Horned, musky octopuses",25,57,901063,910263,901890,904516,NA
590046,"Haliotis","Abalones",29,52,901064,910286,902757,905845,NA
590049,"Littorina","Periwinkles",29,52,901064,910281,902050,907812,NA
590050,"Murex","Murex shells",29,52,901064,910280,902011,909883,NA
590051,"Strombus","Stromboid conchs",29,52,901064,910281,902066,915437,NA
590053,"Turbo","Turbans",29,52,901064,910286,901954,916542,NA
590060,"Pacifastacus","Crayfishes",27,41,901009,910032,900396,911273,NA
590062,"Callinectes","Beautiful swimming crabs",27,42,901009,910032,900473,901800,NA
590065,"Chionoecetes","Tanner, snow crabs",27,42,901009,910032,900457,902569,NA
590067,"Geryon","Deepsea crabs",27,42,901009,910032,900431,905439,NA
590070,"Lithodes","King crabs",27,44,901009,910032,900448,907791,NA
590073,"Paralithodes","North Pacific king crabs",27,44,901009,910032,900448,911596,NA
590074,"Paralomis","Spider crabs",27,44,901009,910032,900448,911601,NA
590075,"Portunus","Swimmer crabs",27,42,901009,910032,900473,913186,NA
590076,"Scylla","Mud crabs",27,42,901009,910032,900476,914695,NA
590079,"Metanephrops","Scampi",27,43,901009,910032,900010,908675,NA
590082,"Palinurus","Spiny lobsters",27,43,901009,910032,900013,911325,NA
590083,"Panulirus","Spiny lobsters",27,43,901009,910032,900013,911390,NA
590085,"Acetes","Acetes shrimps",26,45,901009,910032,900482,909540,NA
590088,"Crangon","Snapping shrimps",26,45,901009,910032,900413,903246,NA
590089,"Haliporoides","Knife shrimps",26,45,901009,910032,900007,905851,NA
590090,"Heterocarpus","Deepwater shrimps",26,45,901009,910032,900461,906238,NA
590091,"Metapenaeus","Indo-Pacific prawns",26,45,901009,910032,900009,908681,NA
590092,"Palaemon","Carnivorous shrimps",26,45,901009,910032,900459,911305,NA
590093,"Pandalus","Seabed shrimps",26,45,901009,910032,900461,911358,NA
590094,"Parapenaeopsis","Leafy-legged shrimps",26,45,901009,910032,900009,911690,NA
590096,"Penaeus","Tiger prawns",26,45,901009,910032,900009,912039,NA
590103,"Euphausia","Krills",30,46,901009,910033,900496,904979,NA
590107,"Lepas","Goose barnacles",29,47,901010,910053,900766,907418,NA
590110,"Busycon","Whelks",29,52,901064,910280,902009,901672,NA
590111,"Rapana","Rapa whelks",29,52,901064,910280,902011,914018,NA
590112,"Ostrea","Flat oysters",29,53,901062,910253,901824,911156,NA
590113,"Saccostrea","Rock/hooded oysters",29,53,901062,910253,901824,914401,NA
590116,"Modiolus","Horse mussels",29,54,901062,910251,901813,908988,NA
590117,"Mytilus","Edible sea mussels",29,54,901062,910251,901813,910031,NA
590120,"Chlamys","Cloak scallops",29,55,901062,910253,901460,902615,NA
590122,"Pecten","Large sea scallops",29,55,901062,910253,901460,911953,NA
590124,"Anadara","Arks, blood cockles",29,56,901062,910248,901798,900231,NA
590125,"Arca","Arks, turkey wings",29,56,901062,910248,901798,909476,NA
590128,"Donax","Bean clams",29,56,901062,910261,901857,904234,NA
590129,"Dosinia","Dosinia clams",29,56,901062,910261,901881,904275,NA
590130,"Ensis","Jackknife clams",29,56,901062,910261,901869,904610,NA
590134,"Meretrix","Hard clams",29,56,901062,910261,901881,908527,NA
590137,"Mulinia","Taquilla clams",29,56,901062,910261,901865,909862,NA
590139,"Paphia","Indo-Pacific venus clams",29,56,901062,910261,901881,911395,NA
590140,"Protothaca","Protothaca clams",29,56,901062,910261,901881,913476,NA
590141,"Ruditapes","Carpet shells",29,56,901062,910261,901881,914358,NA
590145,"Solen","Razor clams",29,56,901062,910261,901874,914967,NA
590146,"Spisula","Surf clams",29,56,901062,910261,901865,915163,NA
590147,"Tapes","Tapes clams",29,56,901062,910261,901881,915747,NA
590148,"Tridacna","Tridacnid clams",29,56,901062,910261,902759,916372,NA
590157,"Stichopus","Boxed sea cucumbers",29,76,901046,910214,900102,915357,NA
590158,"Strongylocentrotus","Sickle-arched sea urchins",29,76,901045,910206,901654,915441,NA
590159,"Rhopilema","Rhopilema jellyfishes",28,77,901038,910180,901570,904997,NA
590160,"Pinctada","Mother of pearl oysters",29,81,901062,910256,901841,912514,NA
590195,"Trochus","Trochus",29,81,901064,910271,901953,916451,NA
590201,"Hyas","Lyre crabs",27,42,901009,910032,900457,906528,NA
590242,"Patella","Limpets",29,52,901064,910271,901943,911926,NA
590244,"Scyllarides","Slipper lobsters",27,43,901009,910032,900015,914698,NA
590248,"Callianassa","Ghost shimps",26,47,901009,910032,900018,901785,NA
590252,"Cymbium","Volutes",29,52,901064,910280,902020,903456,NA
590260,"Sclerocrangon","Sculptured shrimps",26,45,901009,910032,900413,914627,NA
590262,"Tellina","Tellins",29,56,901062,910261,901876,915829,NA
590269,"Tresus","Gaper clams",29,56,901062,910261,901865,916313,NA
590272,"Charybdis","Whirlpool swimming crabs",27,42,901009,910032,900473,902307,NA
590323,"Lambis","Spider conches",29,52,901064,910281,902066,907233,NA
590337,"Moroteuthis","Hooked Squids",25,57,901063,910267,901921,909834,NA
590401,"Stomolophus","Cannonball jellies",28,77,901038,910180,901571,915393,NA
590402,"Cephea","Cepheid jellyfishes",28,77,901038,910180,901566,902142,NA
590403,"Amusium","Moon scallops",29,55,901062,910253,901460,900215,NA
600003,"Oreochromis mossambicus","Mozambique tilapia",14,12,6,60,349,3459,3
600004,"Engraulis ringens","Anchoveta",1,35,6,28,454,498,4
600005,"Orthopristis chrysoptera","Pigfish",5,33,6,60,327,1542,5
600006,"Coryphaena hippurus","Common dolphinfish",3,39,6,60,315,6651,6
600009,"Abalistes stellaris","Starry triggerfish",17,33,6,62,445,6790,9
600010,"Alectis indica","Indian threadfish",18,37,6,60,314,2433,10
600012,"Cephalopholis cruentata","Graysby",17,33,6,60,289,6535,12
600014,"Epinephelus adscensionis","Rock hind",17,33,6,60,289,7755,14
600015,"Epinephelus guttatus","Red hind",17,33,6,60,289,7755,15
600016,"Epinephelus itajara","Goliath grouper",18,33,6,60,289,7755,16
600017,"Epinephelus morio","Red grouper",18,33,6,60,289,7755,17
600018,"Epinephelus striatus","Nassau grouper",18,33,6,60,289,7755,18
600019,"Balistes vetula","Queen triggerfish",17,33,6,62,445,4755,19
600020,"Argentina sphyraena","European argentine",2,23,6,35,83,302,20
600023,"Callionymus lyra","Dragonet",18,33,6,60,435,2313,23
600024,"Clupea harengus","Atlantic herring",2,35,6,28,43,1604,24
600025,"Gadiculus argenteus thori","Silvery pout",1,32,6,44,183,1810,25
600026,"Glyptocephalus cynoglossus","Witch flounder",23,31,6,61,440,891,26
600027,"Lepidorhombus boscii","Fourspot megrim",23,31,6,61,515,5489,27
600028,"Lepidorhombus whiffiagonis","Megrim",23,31,6,61,515,5489,28
600029,"Merlangius merlangus","Whiting",14,32,6,44,183,5262,29
600030,"Merluccius merluccius","European hake",6,32,6,44,184,1339,30
600031,"Micromesistius poutassou","Blue whiting",14,32,6,44,183,908,31
600032,"Microchirus variegatus","Thickback sole",23,31,6,61,441,2425,32
600033,"Molva molva","Ling",6,32,6,44,505,5014,33
600034,"Pollachius pollachius","Pollack",15,32,6,44,183,1723,34
600035,"Anguilla anguilla","European eel",6,22,6,26,49,9424,35
600036,"Agonus cataphractus","Hooknose",18,39,6,59,283,1749,36
600037,"Ammodytes marinus","Lesser sand-eel",18,39,6,60,402,5436,37
600039,"Aphia minuta","Transparent goby",4,33,6,60,405,899,39
600041,"Arnoglossus laterna","Mediterranean scaldfish",23,31,6,61,439,2511,41
600044,"Chelidonichthys cuculus","Red gurnard",5,34,6,59,266,8565,44
600045,"Atherina presbyter","Sand smelt",1,37,6,49,218,164,45
600047,"Belone belone","Garfish",2,37,6,51,207,4400,47
600051,"Brosme brosme","Tusk",6,32,6,44,505,5554,51
600053,"Buglossidium luteum","Solenette",18,31,6,61,441,8832,53
600054,"Capros aper","Boarfish",4,34,6,60,252,1754,54
600056,"Cepola macrophthalma","Red bandfish",5,39,6,60,358,1989,56
600058,"Coris julis","Mediterranean rainbow wrasse",17,33,6,60,362,8550,58
600059,"Symphodus melops","Corkwing wrasse",16,33,6,60,362,4373,59
600061,"Ctenolabrus rupestris","Goldsinny wrasse",16,33,6,60,362,6521,61
600062,"Cyclopterus lumpus","Lumpfish",14,39,6,59,284,2057,62
600063,"Dicentrarchus labrax","European seabass",6,33,6,60,487,3216,63
600066,"Engraulis encrasicolus","European anchovy",1,35,6,28,454,498,66
600068,"Eutrigla gurnardus","Grey gurnard",5,34,6,59,266,7245,68
600069,"Gadus morhua","Atlantic cod",15,32,6,44,183,3348,69
600071,"Caranx hippos","Crevalle jack",3,37,6,60,314,3864,71
600072,"Gobius niger","Black goby",4,33,6,60,405,2112,72
600076,"Helicolenus dactylopterus","Blackbelly rosefish",11,33,6,59,573,7741,76
600077,"Istiophorus platypterus","Indo-Pacific sailfish",3,36,6,60,419,3516,77
600078,"Istiophorus albicans","Atlantic sailfish",3,36,6,60,419,3516,78
600080,"Chanos chanos","Milkfish",15,13,6,29,98,1114,80
600081,"Aphareus furca","Small toothed jobfish",17,33,6,60,323,4476,81
600083,"Aphareus rutilans","Rusty jobfish",17,33,6,60,323,4476,83
600084,"Aprion virescens","Green jobfish",18,33,6,60,323,3066,84
600086,"Apsilus fuscus","African forktail snapper",5,33,6,60,323,1343,86
600087,"Etelis carbunculus","Deepwater red snapper",6,33,6,60,323,9802,87
600088,"Lamna nasus","Porbeagle",20,38,4,7,9,616,88
600089,"Acanthocybium solandri","Wahoo",3,36,6,60,416,369,89
600090,"Cetorhinus maximus","Basking shark",20,38,4,7,491,2780,90
600091,"Allothunnus fallai","Slender tuna",3,36,6,60,416,8307,91
600093,"Auxis rochei","Bullet tuna",2,36,6,60,416,220,93
600094,"Auxis thazard","Frigate tuna",2,36,6,60,416,220,94
600096,"Euthynnus affinis","Kawakawa",3,36,6,60,416,7010,96
600097,"Euthynnus alletteratus","Little tunny",3,36,6,60,416,7010,97
600098,"Euthynnus lineatus","Black skipjack",2,36,6,60,416,7010,98
600099,"Alepisaurus ferox","Long snouted lancetfish",9,39,6,39,171,7948,99
600100,"Gasterochisma melampus","Butterfly kingfish",3,36,6,60,416,4393,100
600101,"Alosa alosa","Allis shad",2,24,6,28,43,4924,101
600104,"Grammatorcynus bilineatus","Doublelined mackerel",18,36,6,60,416,7941,104
600105,"Alosa immaculata","Pontic shad",2,24,6,28,43,4924,105
600106,"Gymnosarda unicolor","Dogtooth tuna",18,36,6,60,416,2446,106
600107,"Katsuwonus pelamis","Skipjack tuna",3,36,6,60,416,4643,107
600108,"Orcynopsis unicolor","Plain bonito",3,36,6,60,416,416,108
600109,"Rastrelliger brachysoma","Short mackerel",2,36,6,60,416,1042,109
600111,"Rastrelliger kanagurta","Indian mackerel",2,36,6,60,416,1042,111
600113,"Sarda chiliensis","Eastern Pacific bonito",2,36,6,60,416,939,113
600114,"Sarda orientalis","Striped bonito",3,36,6,60,416,939,114
600115,"Sarda sarda","Atlantic bonito",2,36,6,60,416,939,115
600116,"Scomber australasicus","Blue mackerel",2,36,6,60,416,1425,116
600117,"Scomber japonicus","Chub mackerel",2,36,6,60,416,1425,117
600118,"Scomber scombrus","Atlantic mackerel",2,36,6,60,416,1425,118
600119,"Scomberomorus brasiliensis","Serra Spanish mackerel",3,36,6,60,416,2960,119
600120,"Scomberomorus cavalla","King mackerel",18,36,6,60,416,2960,120
600121,"Scomberomorus commerson","Narrowbarred Spanish mackerel",3,36,6,60,416,2960,121
600123,"Scomberomorus guttatus","Indo-Pacific king mackerel",2,36,6,60,416,2960,123
600124,"Scomberomorus koreanus","Korean seerfish",3,36,6,60,416,2960,124
600125,"Scomberomorus lineolatus","Streaked seerfish",3,36,6,60,416,2960,125
600126,"Scomberomorus maculatus","Atlantic Spanish mackerel",2,36,6,60,416,2960,126
600131,"Scomberomorus niphonius","Japanese Spanish mackerel",3,36,6,60,416,2960,131
600134,"Scomberomorus regalis","Cero",18,36,6,60,416,2960,134
600135,"Scomberomorus semifasciatus","Broadbarred king mackerel",3,36,6,60,416,2960,135
600136,"Scomberomorus sierra","Pacific sierra",3,36,6,60,416,2960,136
600138,"Somniosus microcephalus","Greenland shark",20,38,4,9,658,6376,138
600139,"Squalus acanthias","Piked dogfish",20,38,4,9,13,128,139
600140,"Rhinobatos percellens","Chola guitarfish",21,38,4,14,17,1540,140
600141,"Scomberomorus tritor","West African Spanish mackerel",2,36,6,60,416,2960,141
600142,"Thunnus alalunga","Albacore",3,36,6,60,416,8961,142
600143,"Thunnus albacares","Yellowfin tuna",3,36,6,60,416,8961,143
600144,"Thunnus atlanticus","Blackfin tuna",3,36,6,60,416,8961,144
600145,"Thunnus maccoyii","Southern bluefin tuna",3,36,6,60,416,8961,145
600146,"Thunnus obesus","Bigeye tuna",3,36,6,60,416,8961,146
600147,"Thunnus thynnus","Atlantic bluefin tuna",3,36,6,60,416,8961,147
600148,"Thunnus tonggol","Longtail tuna",3,36,6,60,416,8961,148
600149,"Rhinobatos planiceps","Pacific guitarfish",21,38,4,14,17,1540,149
600152,"Lutjanus guttatus","Spotted rose snapper",17,33,6,60,323,1202,152
600154,"Lutjanus jocu","Dog snapper",18,33,6,60,323,1202,154
600155,"Lutjanus jordani","Jordans snapper",17,33,6,60,323,1202,155
600156,"Lutjanus kasmira","Common bluestripe snapper",17,33,6,60,323,1202,156
600159,"Lutjanus lutjanus","Bigeye snapper",17,33,6,60,323,1202,159
600162,"Lutjanus malabaricus","Malabar blood snapper",17,33,6,60,323,1202,162
600166,"Lutjanus monostigma","Onespot snapper",17,33,6,60,323,1202,166
600167,"Callorhinchus capensis","Cape elephantfish",21,38,3,3,24,9779,167
600170,"Lutjanus peru","Pacific red snapper",17,33,6,60,323,1202,170
600171,"Lutjanus purpureus","Southern red snapper",5,33,6,60,323,1202,171
600172,"Lutjanus quinquelineatus","Fivelined snapper",17,33,6,60,323,1202,172
600175,"Elops saurus","Ladyfish",2,35,6,23,46,565,175
600176,"Lutjanus russellii","Russell's snapper",17,33,6,60,323,1202,176
600181,"Lutjanus synagris","Lane snapper",17,33,6,60,323,1202,181
600184,"Lutjanus vitta","Brownstripe red snapper",17,33,6,60,323,1202,184
600185,"Lutjanus vivanus","Silk snapper",5,33,6,60,323,1202,185
600186,"Macolor macularis","Midnight snapper",17,33,6,60,323,1617,186
600187,"Macolor niger","Black and white snapper",17,33,6,60,323,1617,187
600188,"Ocyurus chrysurus","Yellowtail snapper",17,33,6,60,323,6197,188
600191,"Paracaesio kusakarii","Saddle-back snapper",5,33,6,60,323,6493,191
600192,"Paracaesio sordida","Dirty ordure snapper",5,33,6,60,323,6493,192
600193,"Paracaesio stonei","Cocoa snapper",8,33,6,60,323,6493,193
600194,"Paracaesio xanthura","Yellowtail blue snapper",17,33,6,60,323,6493,194
600198,"Pristipomoides aquilonaris","Wenchman",18,33,6,60,323,2976,198
600199,"Pristipomoides argyrogrammicus","Ornate jobfish",5,33,6,60,323,2976,199
600200,"Pristipomoides auricilla","Goldflag jobfish",5,33,6,60,323,2976,200
600201,"Pristipomoides filamentosus","Crimson jobfish",5,33,6,60,323,2976,201
600202,"Pristipomoides flavipinnis","Golden eye jobfish",5,33,6,60,323,2976,202
600203,"Boops boops","Bogue",5,33,6,60,330,1039,203
600204,"Sarpa salpa","Salema",14,33,6,60,330,81,204
600206,"Pristipomoides macrophthalmus","Cardinal snapper",14,33,6,60,323,2976,206
600207,"Bothus podas","Wide-eyed flounder",23,31,6,61,439,8354,207
600208,"Pristipomoides multidens","Goldbanded jobfish",5,33,6,60,323,2976,208
600209,"Pristipomoides sieboldii","Lavender jobfish",11,33,6,60,323,2976,209
600211,"Pristipomoides zonatus","Oblique-banded snapper",5,33,6,60,323,2976,211
600213,"Rhomboplites aurorubens","Vermilion snapper",5,33,6,60,323,6165,213
600214,"Symphorichthys spilurus","Sailfin snapper",17,33,6,60,323,6576,214
600216,"Makaira nigricans","Blue marlin",3,36,6,60,419,189,216
600217,"Istiompax indica","Black marlin",3,36,6,60,419,4043,217
600218,"Makaira mazara","Indo-Pacific blue marlin",3,36,6,60,419,189,218
600219,"Kajikia albida","Atlantic white marlin",3,36,6,60,419,4881,219
600220,"Tetrapturus pfluegeri","Longbill spearfish",3,36,6,60,419,4881,220
600223,"Kajikia audax","Striped marlin",3,36,6,60,419,4881,223
600226,"Xiphias gladius","Swordfish",3,36,6,60,417,2618,226
600227,"Megalops cyprinoides","Indo-Pacific tarpon",3,35,6,23,47,5018,227
600228,"Albula vulpes","Bonefish",17,35,6,24,48,1008,228
600229,"Pterothrissus belloci","Longfin bonefish",11,35,6,24,48,5679,229
600230,"Alepocephalus bairdii","Baird's slickhead",12,23,6,35,86,960,230
600231,"Coregonus albula","Vendace",2,23,6,36,76,7065,231
600232,"Coregonus lavaretus","European whitefish",5,23,6,36,76,7065,232
600233,"Coregonus oxyrinchus","Houting",5,23,6,36,76,7065,233
600236,"Salmo salar","Atlantic salmon",15,23,6,36,76,6009,236
600238,"Salmo trutta","Sea trout",3,23,6,36,76,6009,238
600239,"Oncorhynchus mykiss","Rainbow trout",15,23,6,36,76,2445,239
600240,"Oncorhynchus gorbuscha","Pink salmon",5,23,6,36,76,2445,240
600241,"Oncorhynchus keta","Chum salmon",15,23,6,36,76,2445,241
600242,"Oncorhynchus masou masou","Masu salmon",14,23,6,36,76,2445,242
600243,"Oncorhynchus nerka","Sockeye salmon",2,23,6,36,76,2445,243
600244,"Oncorhynchus tshawytscha","Chinook salmon",15,23,6,36,76,2445,244
600245,"Oncorhynchus kisutch","Coho salmon",6,23,6,36,76,2445,245
600246,"Salvelinus fontinalis","Brook trout",5,23,6,36,76,2210,246
600247,"Salvelinus alpinus alpinus","Arctic char",14,23,6,36,76,2210,247
600249,"Centrolophus niger","Rudderfish",9,34,6,60,421,386,249
600250,"Schedophilus ovalis","Imperial blackfish",5,34,6,60,421,808,250
600251,"Plecoglossus altivelis altivelis","Ayu sweetfish",5,23,6,35,81,5078,251
600252,"Mallotus villosus","Capelin",1,23,6,35,80,1551,252
600253,"Osmerus mordax mordax","Rainbow smelt",1,23,6,35,80,4952,253
600255,"Hypomesus pretiosus","Surf smelt",1,23,6,35,80,4302,255
600256,"Thaleichthys pacificus","Eulachon",1,23,6,35,80,7428,256
600257,"Glossanodon semifasciatus","Deepsea smelt",13,23,6,35,83,823,257
600258,"Esox lucius","Northern pike",6,13,6,34,74,3435,258
600259,"Lampanyctodes hectoris","Hectors lanternfish",1,34,6,40,167,6783,259
600260,"Harpadon nehereus","Bombay duck",14,33,6,39,160,2974,260
600261,"Lutjanus fulviflamma","Dory snapper",17,33,6,60,323,1202,261
600262,"Lutjanus fulvus","Blacktail snapper",17,33,6,60,323,1202,262
600264,"Lutjanus johnii","Johns snapper",17,33,6,60,323,1202,264
600265,"Lutjanus gibbus","Humpback red snapper",17,33,6,60,323,1202,265
600266,"Lutjanus griseus","Grey snapper",17,33,6,60,323,1202,266
600269,"Tinca tinca","Tench",5,11,6,30,122,6222,269
600270,"Carassius carassius","Crucian carp",5,11,6,30,122,3499,270
600272,"Rutilus rutilus","Roach",14,11,6,30,122,4266,272
600274,"Hypophthalmichthys molitrix","Silver carp",14,11,6,30,122,311,274
600275,"Hypophthalmichthys nobilis","Bighead carp",15,11,6,30,122,311,275
600283,"Pelecus cultratus","Sichel",2,11,6,30,122,5133,283
600286,"Barbonymus gonionotus","Silver barb",14,11,6,30,122,3490,286
600288,"Galeichthys feliceps","White barbel",5,33,6,32,145,2514,288
600289,"Silurus glanis","Wels catfish",6,13,6,32,132,3260,289
600295,"Anguilla japonica","Japanese eel",6,22,6,26,49,9424,295
600296,"Anguilla rostrata","American eel",6,22,6,26,49,9424,296
600298,"Muraenesox cinereus","Daggertooth pike conger",6,33,6,26,504,3161,298
600299,"Conger orbignianus","Argentine conger",6,34,6,26,62,8995,299
600300,"Conger oceanicus","American conger",6,34,6,26,62,8995,300
600301,"Conger conger","European conger",6,34,6,26,62,8995,301
600302,"Conger myriaster","Whitespotted conger",5,34,6,26,62,8995,302
600303,"Cololabis saira","Pacific saury",2,34,6,51,208,6838,303
600305,"Hyporhamphus sajori","Japanese halfbeak",2,39,6,51,475,2029,305
